entity_id,canonical_name,canonical_phone,categories,n_raw_rows
8145,Nova BenefitLogic,8946922094,HR,16
8146,Raven ClinicSuite,5603711974,Medical,20
8147,OmniNodeApp,9034443048,MSP Platform,21
8148,BoldResource Platform,7594840011,ERP,22
8149,NimbusPayroll Cloud,2302524588,HR,22
8150,RidgewayGrid Suite,9807184073,MSP Platform,16
8151,RapidResource Logic,5874849227,ERP,13
8152,Ridge DocketPoint,2809087567,Legal,22
8153,CorePlan Systems,7244534558,ERP,12
8154,SolidPayroll Flow,5317594470,HR,21
8155,Juniper MatterPoint,7455689454,Legal,21
8156,Omni ChartTech,2824509820,Medical,16
8157,Crest Path Consultants,5227072323,LMS,11
8158,SableBatch Logic,9296646266,ERP,23
8159,NorthShift Suite,7556839015,HR,18
8160,North PlanSoft,2943408842,ERP,18
8161,SableOps Platform,4268340748,ERP,13
8162,BeaconPeople Suite,6206725646,HR,20
8163,Bold People Manpower Services,2416269077,HR,7
8164,ArchResource App,3503072539,ERP,20
8165,Ridgeway SkillTech,7436122653,LMS,14
8166,OnyxForge Point,6683050577,ERP,16
8167,BlueCareHub,4452695573,Medical,19
8168,AtlasPlan Sphere,2083343372,ERP,16
8169,SummitNet’s Core,5017991636,MSP Platform,11
8170,FusionOrderDynamics,8252074369,ERP,11
8171,Golden LawDesk,4306603641,Legal,14
8172,NorthRx Soft,7989956999,Medical,23
8173,QuantumClause Base,3039949404,Legal,21
8174,WillowPatientTech,3719330797,Medical,19
8175,Halo OnboardSystems,9478222946,HR,15
8176,CrestOpsHub,9596163876,ERP,20
8177,PioneerFiling Tech,2837299725,Legal,16
8178,PolarisShift Flow,8867999878,HR,17
8179,RavenHealth App,5186516390,Medical,23
8180,EmberChain App,5587094382,ERP,15
8181,Vertex EndpointCore,4554882710,MSP Platform,18
8182,NimbusCareDesk,7767967458,Medical,16
8183,ArchPulseTech,5532066288,Medical,17
8184,Vertex ResourceHub,9018610739,ERP,15
8185,PriméOrder Sphere,2947565947,ERP,17
8186,Arch StackPlatform,6486184350,MSP Platform,18
8187,ZenDocket Cloud,2156555353,Legal,21
8188,MosaicLedger Core,8119692639,ERP,17
8189,LatticeResource Dynamics,8655242391,ERP,18
8190,Ember PatchHub,2933277544,MSP Platform,12
8191,SilverFin Sync,7727685554,ERP,18
8192,Iron MedCloud,4002047098,Medical,24
8193,GraniteEndpoint Sync,5969854087,MSP Platform,24
8194,LumenClause’s Dynamics,7085806598,Legal,17
8195,TidalChart Platform,3128476252,Medical,20
8196,Omni PulseLogic,5415381764,Medical,13
8197,RidgeClause Works,7458159268,Legal,21
8198,Tidal TicketPlatform,9326547907,MSP Platform,17
8199,Quartz Onboard Consultants,6827584877,HR,15
8200,Cedar RemoteSuite,9875206431,MSP Platform,16
8201,EmberVerdict Point,6065565149,Legal,9
8202,GraniteForge Solutions,7768354496,ERP,16
8203,VeloPulseDesk,6544577141,Medical,23
8204,Granite CareDynamics,2122489489,Medical,17
8205,RavenPlanSync,5406581815,ERP,14
8206,ZephyrMonitorDynamics,4686533067,MSP Platform,17
8207,BeaconLaw Dynamics,5094626184,Legal,22
8208,Bright ShiftSphere,4588565926,HR,17
8209,RidgewayBriefSphere,7538804083,Legal,17
8210,ClearMatterWorks,5542004349,Legal,18
8211,Fusion FinSystems,6599860618,ERP|LMS,32
8212,FalconSkill App,9524173618,LMS,15
8213,QuantumStackFlow,7554057923,MSP Platform,19
8214,MetaChain Labs,3276522727,ERP,21
8215,Orbit EndpointBase,3995179439,MSP Platform,12
8216,Arch OrderLogic,2267812035,ERP,14
8217,CoreVitalSphere,7445379369,Medical,15
8218,CobaltPulseCloud,4015325070,Medical,16
8219,OrbitTeam Hub,3783974104,HR,13
8220,Rapid PatientTech,3908882057,Medical,11
8221,SilverOnboard Solutions,7132473908,HR,8
8222,QuantumCohort Soft,2916525178,LMS,15
8223,XenonChartSolutions,8394968336,Medical,18
8224,MetaShift Sync,3714727157,HR,10
8225,ClearBatchSystems,9133874441,ERP,22
8226,BlueResourceSystems’s,5602588177,ERP,22
8227,NovaCaseSolutions,3726889374,Legal,21
8228,Tidal CareSolutions,8093287895,Medical,15
8229,OrbitBrief Core,2235066846,Legal,11
8230,AnchorRemoteCloud,7755131675,MSP Platform,24
8231,GraniteOrder Base,2392164818,ERP,16
8232,Raven PlanDesk,8206053637,ERP,21
8233,NovaPeopleSuite,6199005132,HR,15
8234,Quantum NetPlatform,3688900770,MSP Platform,19
8235,AltaPulse Core,6593625344,Medical,16
8236,CedarTalentLabs,4719560157,HR,18
8237,PolarisRemoteDesk,8953123642,MSP Platform,13
8238,FusionOps Works,2484740033,ERP,19
8239,ZenHealthLabs,5352979412,Medical,13
8240,WillowTalentSphere,7174275996,HR,15
8241,NorthMatter Platform,7167911779,ERP|Legal,17
8242,TidalBatch Platform,6983581251,ERP,17
8243,VistaPlan Core,2227568425,ERP,21
8244,Raven ResourceSuite,8676180481,ERP,19
8245,GoldenCulture Core,7209258106,HR,15
8246,GraniteTalentSolutions,8927960749,HR,15
8247,PioneerUptime Soft,4596618131,MSP Platform,20
8248,SolidOnboard Sphere,7229040604,HR,14
8249,JuniperCompliBase,4933111241,Legal,5
8250,Vista Care Consultants,7988216693,Medical,5
8251,GoldenTeamCloud,9304230616,HR,17
8252,LumenNode Labs,9776933161,MSP Platform,12
8253,Nova CareWorks,3436309999,Medical,12
8254,ClearMonitorApp’s,4108038257,MSP Platform,17
8255,Pivot CareCore,2517666612,Medical,17
8256,PioneerStock Labs,7552807390,ERP,13
8257,ArchCounsel Point,7272484490,Legal,15
8258,Vertex StackCore,8188069150,MSP Platform,23
8259,ZenTalent Sphere,2757685535,HR,16
8260,IronOps Platform,6975578799,ERP,21
8261,TrueCase Point,8685266552,Legal,16
8262,VistaLedgerHub,7879358626,ERP,16
8263,Atlas CareLabs,9204071108,Medical,15
8264,Bold UptimeWorks,2747829557,MSP Platform,21
8265,BoldNodeTech,4965842641,MSP Platform,14
8266,Onyx OnboardLabs,2986244244,HR,19
8267,FalconResourceCloud,9396040550,ERP,18
8268,True Care Recruiting,8053862830,Medical,11
8269,SummitFiling App,8762051629,Legal,12
8270,ZephyrOnboardHub,6007857887,HR,19
8271,EmberPulse Suite,3062070897,Medical,20
8272,SilverRemoteSolutions,5327721067,MSP Platform,16
8273,Cobalt Net Consultants,9204122258,MSP Platform,11
8274,Anchor ChainSync,2374754303,ERP,18
8275,TidalResourceCloud,6985528885,ERP,11
8276,LumenNodeBase,4022194166,MSP Platform,14
8277,QuantumShift Hub,5669217296,HR,14
8278,Raven MonitorLogic,9177065661,MSP Platform,21
8279,Meta BenefitLabs,6516206559,HR,15
8280,OnyxBrief Tech,9026877238,Legal,22
8281,BlueSkillTech,2848639432,LMS,13
8282,UmbraFilingPlatform,2149087826,Legal,21
8283,Polaris Law Consultants,9469952119,Legal,9
8284,FalconBriefCloud,2849363501,Legal,15
8285,ZenMentorPlatform,9653492207,LMS,17
8286,VertexVitalApp,4373260917,Medical,12
8287,Iron HealthWorks,9733994305,Medical,15
8288,LatticePayroll’s Dynamics,3844753221,HR,12
8289,NimbusRx Dynamics,4062420083,Medical,20
8290,SummitStock Systems,5835278068,ERP,21
8291,MosaicPlan Desk,3387522681,ERP,18
8292,SolidCareApp,2794941911,Medical,15
8293,HarborFin Core,4095442495,ERP,17
8294,CrownClinicBase’s,7993633260,Medical,16
8295,SableClause Solutions,8074790279,Legal,22
8296,GraniteNetDesk,2686639272,MSP Platform,21
8297,Harbor StackSync,4155042951,MSP Platform,19
8298,Lumen LedgerSync,4859843782,ERP|Medical,21
8299,VertexMentor Desk,5852641081,LMS,14
8300,ZephyrUptime Suite,8295987582,MSP Platform,16
8301,IndigoResourceDynamics,9287453319,ERP,18
8302,GraniteOnboardLabs,3698486084,HR,18
8303,CobaltStack Platform,4366779833,MSP Platform,19
8304,PolarisPatchLabs,3044539499,MSP Platform,22
8305,CobaltPeopleSoft,6366528609,HR,14
8306,Indigo StockPoint,5773427094,ERP,16
8307,FusionCompli Tech,9219052499,Legal,12
8308,CedarHealth Base,8559262810,Medical,17
8309,Apex PlanPlatform,4622040524,ERP,19
8310,GoldenChain App,4998932191,ERP,12
8311,NovaUptimeSolutions,7614442875,MSP Platform,15
8312,ZephyrBatch Logic,9696111155,ERP,17
8313,Polaris CultureSoft,5953059066,HR,12
8314,PioneerBatch Sync,7196480159,ERP,15
8315,OrbitOnboardSync,8778591902,HR,17
8316,UmbraVital Dynamics,5312133608,Medical,18
8317,Velo ChainHub,9297223832,ERP,24
8318,Lattice RemoteApp,8248048579,MSP Platform,24
8319,FusionFilingHub,4979354654,Legal,16
8320,SilverLedgerSphere,6114284313,ERP,17
8321,QuantumRosterBase,9337887153,HR,13
8322,Anchor Net Recruiting,7135246074,MSP Platform,10
8323,Ridgeway LedgerBase,9827718214,ERP,18
8324,SableResource Dynamics,9678366770,ERP,14
8325,CrestChain Hub,8768985565,ERP,21
8326,PolarisCaseHub,8076223911,Legal,18
8327,MetaForge Dynamics,3239719097,ERP,21
8328,CobaltStockLogic,3714375838,ERP,12
8329,Crest ResourceHub,9275636405,ERP,14
8330,Tidal CourseTech,2234771466,LMS,17
8331,BeaconCounsel App,3104023548,Legal,20
8332,BrightMentorLogic,3226825483,LMS,17
8333,OnyxLedger Works,4504346345,ERP,16
8334,PivotForge Core,4026237770,ERP|MSP Platform,32
8335,CobaltUptime Core,9687121879,MSP Platform,16
8336,MetaStock Sphere,3038497303,ERP,18
8337,JuniperCompliBase,3203886418,Legal,8
8338,Apex PulseHub,8953575329,Medical,19
8339,TrueFin Core,4296902105,ERP,20
8340,WillowRoster Solutions,9549319886,HR,17
8341,VistaRoster Desk,6094336578,HR,18
8342,LumenFilingSuite,5496444467,Legal,13
8343,MosaicHealth Point,9158370187,Medical,13
8344,Zen CultureDynamics,9368549403,HR,20
8345,PrimeVerdict Base,4493442582,Legal,22
8346,Mosaic EndpointSoft,4934684540,MSP Platform,21
8347,Blue FilingSolutions,2905683185,Legal,16
8348,BlueRemoteSuite,7572778211,MSP Platform,23
8349,Onyx PatchSuite,7565908456,MSP Platform,21
8350,XenonPeopleSystems,6042343850,HR,11
8351,PrimeFin Sphere,5383897712,ERP,14
8352,AtlasStock Tech,7053776132,ERP,16
8353,RavenPlan Suite,6953762032,ERP,17
8354,CedarMatter Labs,6639942360,Legal,21
8355,MetaPatient Cloud,2113028100,Medical,16
8356,SablePeople Soft,4267736711,HR,22
8357,ApexBatch Sync,4617270416,ERP,13
8358,ZenForge Desk,4433546361,ERP,14
8359,Lumen DocketTech,2358367463,Legal,20
8360,JuniperOnboardSuite,7276941557,HR,23
8361,TidalCase Point,6192053696,Legal,21
8362,MosaicLearnLogic,4932271648,LMS,20
8363,NorthClinicDesk,9254687070,Medical,21
8364,Bright VerdictFlow,4218716582,Legal,17
8365,OnyxStock Sync,8042302036,ERP,18
8366,ZenOpsSoft,2638274473,ERP,15
8367,ZenLedgerPlatform,9758650743,ERP|Legal,28
8368,Keystone ShiftSuite,2829610209,HR,14
8369,CrownOpsDynamics,7452534372,ERP,18
8370,ApexHealthHub,6396074170,Medical,18
8371,SummitClinic Sync,7535933788,Legal|Medical,18
8372,RapidHealth Labs,7497159279,Medical,13
8373,VertexOps Platform,9484150427,ERP|Medical,24
8374,Granite RxFlow,2759286360,Medical,15
8375,NovaVerdictSphere,3165476594,Legal,19
8376,Zephyr CohortCloud,8228848713,LMS,20
8377,VistaRx Base,2288432130,Medical,14
8378,FusionChain Logic,4762638280,ERP,17
8379,Orbit FinSoft,3455442667,ERP,18
8380,IndigoPlan App,9028314369,ERP,13
8381,Indigo Onboard Outsourcing,4785245199,HR,10
8382,Alta Clause BPO Services,9718732051,Legal,8
8383,FusionOnboard Core,7623333958,HR,15
8384,Crown UptimeLabs,4448907965,MSP Platform,13
8385,Lattice UptimePoint,4225848507,MSP Platform,19
8386,Cobalt MonitorSync,4033614662,MSP Platform,18
8387,GranitePatch Core,8175648744,MSP Platform,18
8388,CobaltMonitor App,2449261344,MSP Platform,13
8389,BoldRxPlatform,8879466223,Medical,19
8390,CoreEndpoint Logic,2884989759,MSP Platform,16
8391,Juniper Clinic Outsourcing,8439968364,Medical,14
8392,Onyx FinDesk,5838029462,ERP,22
8393,MetaFinTech,6822365194,ERP,18
8394,CrestVital Core,9035639455,Medical,14
8395,Willow ClauseSphere,5809576357,Legal,16
8396,PolarisBenefit Tech,4289271951,HR,19
8397,Halo ResourceSync,7173039265,ERP,13
8398,RidgewayBenefitCloud,8966507728,HR,14
8399,XenonTalentApp,4476861405,HR,20
8400,Atlas Ticket Recruiting,2457938744,MSP Platform,2
8401,RapidTriageFlow,4249155573,Medical,20
8402,ApexPeople Dynamics,3665404912,HR,17
8403,Crest NodeApp,4368833870,MSP Platform,14
8404,Meta BriefCloud,6993715302,Legal,12
8405,CobaltPerformApp,9219145959,HR,17
8406,ApexOrderSolutions,4442166698,ERP,14
8407,PrimePerform Labs,6946087759,HR,15
8408,Clear Forge Staffing,9254095562,ERP,11
8409,RapidOrderPoint,9646337287,ERP,17
8410,RidgewayNet Soft,8143550578,MSP Platform,20
8411,KeystoneCaseSphere,6722557074,Legal,20
8412,FusionVerdict Systems,5089437299,Legal,18
8413,LatticeChain Base,5767376117,ERP,19
8414,Bright TeamLogic,3962867390,HR,15
8415,Iron PayrollSystems,3543210828,HR,17
8416,Halo RxSync,6728729130,Medical,16
8417,RapidCare Cloud,6057344883,Medical,18
8418,CedarRemoteSolutions,3186980443,MSP Platform,19
8419,ZenHealth Core,7075105457,Medical,20
8420,Summit HealthHub,8739640984,Medical,18
8421,Nimbus ShiftHub,3195829833,HR,18
8422,CoreChain Flow,2539059719,ERP,15
8423,Pioneer GridSync,6488627740,MSP Platform,21
8424,AnchorTeam Platform,4649349368,HR,15
8425,Keystone CompliWorks,4353794742,Legal,14
8426,EmberBenefitWorks,8915848027,HR,15
8427,WillowStackBase,7346112276,MSP Platform,12
8428,LatticeNet Solutions,7599916448,MSP Platform,13
8429,Cedar PulsePoint,5374199034,Medical,17
8430,Harbor PlanApp,4237553835,ERP,20
8431,PioneerChart Sphere,5173606307,Medical,20
8432,OmniGrid Flow,6166955464,MSP Platform,12
8433,CoreBenefit Solutions,4838537523,HR,20
8434,Umbra Care Outsourcing,9246922820,Medical,10
8435,SilverVerdict Labs,9004732127,Legal,10
8436,Anchor ShiftSync,5075983687,HR,16
8437,Alta Care Manpower Services,9633155852,Medical,9
8438,LatticeStockHub,6166596430,ERP,14
8439,Omni Talent BPO Services,2716031939,HR,12
8440,HaloRxTech,4458288495,Medical,14
8441,Beacon HealthApp,3947528190,Medical,10
8442,Quantum BenefitSuite,2484882971,HR,12
8443,RavenClinicCloud,8669610329,Medical,12
8444,BeaconPerformCloud,7868121406,HR,18
8445,RapidStackLogic,8654453327,MSP Platform,9
8446,HaloStockSoft,4102070301,ERP,16
8447,Quantum QuizCloud,7967647664,LMS,13
8448,PolarisVerdict Desk,5172249804,Legal,15
8449,NorthOnboardSolutions,9096068552,HR,18
8450,ZenChart Soft,7619043091,Medical,17
8451,UmbraCompliCore,6773355852,Legal,19
8452,BlueCounsel Platform,5248260921,Legal,20
8453,FalconOnboard Core,6285682451,HR,17
8454,OnyxTicketCore,2752799261,MSP Platform,18
8455,TrueLaw Labs,2308983439,Legal,16
8456,Raven RosterTech,3994572109,HR,16
8457,BoldClause Suite,2412488194,Legal,17
8458,HaloCounsel Systems,9787452683,Legal,22
8459,GraniteCompli Desk,6135492837,Legal,10
8460,NimbusTeam Tech,8198549427,HR,18
8461,QuartzCultureSolutions,5806888033,HR,16
8462,ZephyrPerform Sphere,5006222734,HR,19
8463,XenonPatient Sync,7399975787,Medical,14
8464,BoldLedgerSphere,6536484007,ERP,6
8465,Xenon PeopleHub,8626389759,HR,14
8466,MosaicNetApp,3343599952,MSP Platform,16
8467,IronPulse Suite,4489247309,Medical,20
8468,SilverChain Point,8718856924,ERP,15
8469,FalconTrainFlow’s,9554911101,LMS,13
8470,ZephyrNet Hub,2399137635,MSP Platform,17
8471,MosaicResource App,5403559774,ERP,20
8472,Mosaic ClauseSoft,7269989990,Legal,15
8473,BlueTriageSync,8525869181,Medical,18
8474,OnyxCounsel Soft,8267729480,Legal,12
8475,LatticeNodePlatform,5294236025,MSP Platform,19
8476,VertexForge Desk,9297457128,ERP,12
8477,Lumen PatientLabs,5757147330,MSP Platform|Medical,15
8478,OrbitShift App,7635238953,HR,22
8479,LumenPerformFlow,3224978519,HR,18
8480,Juniper TicketSync,2929037976,MSP Platform,12
8481,CrownCareLabs,2896792888,MSP Platform|Medical,20
8482,PivotPerform Solutions,4019486502,HR,17
8483,SilverNode Suite,3236453644,MSP Platform,16
8484,ClearPulseSolutions,7505274171,Medical,17
8485,MetaSkill Flow,2568892363,LMS,15
8486,RidgeMatter Labs,6544272222,Legal,14
8487,BrightOrderApp,9209234396,ERP,12
8488,PolarisNodeSolutions,4245925151,MSP Platform,18
8489,ApexStack Platform,5286249185,MSP Platform,19
8490,TidalPlan Labs,8766611265,ERP,12
8491,MosaicTriage Flow,9189952745,Medical,13
8492,Falcon MonitorSoft,4395918089,MSP Platform,14
8493,North PayrollWorks,4913515443,HR,12
8494,CedarDocket Solutions,4968457128,Legal,20
8495,Blue ForgePoint,3724241064,ERP,15
8496,UmbraDocketDynamics,8975173154,Legal,22
8497,ArchDocket Sync,7002013431,Legal,16
8498,Ridgeway TalentPlatform,2259211253,HR,16
8499,Raven LawSolutions,9198810951,Legal,18
8500,Orbit Stock BPO Services,5979890294,ERP,9
8501,BrightEndpointPoint,7834464695,MSP Platform,17
8502,Cobalt NodeSystems,4528959948,MSP Platform,19
8503,HaloBenefit Cloud,3863328426,HR,18
8504,RidgeHealthPlatform,7964324632,Medical,9
8505,BlueChain Labs,8332711505,ERP,18
8506,Quartz PerformCore,4337181580,HR,16
8507,Arch Roster Consultants,8786075273,HR,15
8508,VertexClause Works,8937137408,Legal,18
8509,SableFinFlow,5067842304,ERP,12
8510,DeltaGridBase,2614534599,MSP Platform,20
8511,ZenCompli Soft,7956230321,Legal,9
8512,HaloTrainWorks,7138491890,LMS,16
8513,BlueFinDynamics,3783954252,ERP,16
8514,Beacon PatientSystems,6147784982,Medical,16
8515,IndigoPerformSphere,9057848115,HR,12
8516,OrbitPatientSphere,6954155125,Medical,15
8517,Ridgeway PayrollHub,4025178748,HR,21
8518,FalconSkill Logic,2739960478,LMS,15
8519,SilverVerdict Solutions,2339341777,Legal,14
8520,Polaris TriagePlatform,3444334886,Medical,15
8521,PivotHealth Sphere,6302518952,Medical,13
8522,JuniperVital Labs,5212970672,Medical,15
8523,IndigoTriagePoint,8199906835,Medical,12
8524,AnchorSkillSystems,6509134513,LMS,13
8525,UmbraStack Labs,6273981609,MSP Platform,16
8526,KeystoneClauseHub,3528214352,Legal,18
8527,PivotStock Platform,3228199697,ERP,17
8528,SablePayrollSuite,6686891153,HR,16
8529,Vertex FinTech,3973534226,ERP,14
8530,Apex Endpoint Outsourcing,8308394136,MSP Platform,5
8531,MetaShiftCloud,5165282301,HR|LMS,29
8532,Iron OnboardPoint,8169805164,HR,15
8533,HarborTriage App,7223395743,Medical,16
8534,QuartzFiling Tech,5613837143,Legal,9
8535,NimbusClinic Hub,7669847110,Medical,14
8536,BeaconLearn Solutions,9697117412,LMS,19
8537,DeltaEndpointApp,4603271206,MSP Platform,17
8538,Bright RxApp,5714436844,Medical,17
8539,RavenRx Base,7372637712,Medical,10
8540,TrueMatter Labs,3872447485,Legal,10
8541,Solid MatterBase,8909725953,Legal,17
8542,RidgePeopleLabs,6084766250,HR,12
8543,Blue CounselSoft,3679043279,Legal,21
8544,NovaLearn Flow,8032744931,LMS,13
8545,MetaChartDynamics,7602007263,Medical,20
8546,True PatchFlow,7059587559,MSP Platform,13
8547,DeltaCase Logic,7774367539,Legal,17
8548,Ridgeway FinApp,4647586248,ERP,15
8549,Pioneer HealthSoft,9703481097,LMS|Medical,28
8550,RapidOrderCore,6326095504,ERP,13
8551,Raven ForgeSystems,4526088759,ERP,13
8552,VeloDocketCloud,3153173797,Legal,16
8553,Cobalt CareLabs,7127597519,Medical,12
8554,SolidTutorLabs,2934225714,LMS,16
8555,MetaBenefitLogic,8256385728,HR|Medical,27
8556,JuniperPulseLabs,6963777047,Medical,17
8557,ClearPeople Sphere,5696828046,HR,17
8558,ArchShiftSphere,4025648521,HR,15
8559,OmniLedger Labs,9539727047,ERP,15
8560,JuniperTicket Sync,4657611925,MSP Platform,12
8561,ZenChain Point,2037799490,ERP,18
8562,Rapid MatterApp,3425004250,Legal,13
8563,SolidFin Platform,6057146142,ERP,22
8564,NorthVital Systems,2376673553,Medical,20
8565,RidgewayMatterPoint,3662915976,Legal,17
8566,Anchor ChartFlow,4743969208,Medical,16
8567,Rapid MentorCore,5714360912,LMS,12
8568,TidalClinicCore,7708091037,Medical,17
8569,CobaltVital Flow,8505206157,Medical,13
8570,Xenon StockCloud,3968012852,ERP,16
8571,SolidRx Solutions,9686524974,Medical,11
8572,FalconPayroll Hub,7114832613,HR,20
8573,WillowRosterSync,8572675047,HR,18
8574,NimbusResource Point,4786513216,ERP,15
8575,GoldenRoster Systems,7088193446,HR,19
8576,EmberShiftPlatform,5639328349,HR,15
8577,QuantumRx Point,7739021784,Medical,15
8578,HaloLedgerSystems,9254161703,ERP,14
8579,Fusion BatchTéch,7242359281,ERP,15
8580,DeltaHealth Tech,3304301090,Medical,19
8581,AltaShiftDynamics,2438375376,HR,19
8582,EmberFiling Logic,5517742340,Legal,19
8583,VertexOrderSystems,3754367972,ERP,12
8584,EmberPlan Tech,2964422327,ERP,11
8585,ZephyrPeople Soft,7136806449,HR,17
8586,BoldPatientLogic,6847967031,Medical,13
8587,AltaOrder App,9224122636,ERP,12
8588,CobaltStack Sync,6856796756,MSP Platform,15
8589,ZenMedCore,4572245789,Medical,16
8590,MosaicLedger Sync,5915369561,ERP,14
8591,Zephyr PayrollSystems,5899523273,HR,14
8592,OrbitMed Core,4345239413,Medical,12
8593,Onyx ResourceTech,6388634717,ERP,14
8594,GoldenBrief Sphere,8198870720,Legal,17
8595,Umbra FilingFlow,2059753688,Legal,17
8596,TidalOnboardWorks,4399401735,HR,18
8597,RavenRxPoint,9444297932,Medical,17
8598,AltaOnboardLabs,5174186607,HR,16
8599,XenonCultureDynamics,9752962326,HR,13
8600,ArchNode Desk,2666027130,MSP Platform,18
8601,KeystoneOpsSphere,9472143321,ERP,17
8602,ArchClause Cloud,9326548548,Legal,10
8603,Velo Forge Consulting Group,9172345093,ERP,12
8604,CrestPerformTech,2695572906,HR,16
8605,Atlas PatchTech,2257195880,MSP Platform,10
8606,OrbitCounselSphere,5827232971,Legal,17
8607,SableStockPlatform,3475808753,ERP,19
8608,Anchor ForgeFlow,2778372351,ERP,12
8609,Umbra CultureCore,3859665410,HR,18
8610,VeloChartCloud,7897919580,Medical,18
8611,Nova RemoteApp,8525835817,MSP Platform,19
8612,Arch VerdictCloud,5553123455,Legal,19
8613,Granite PatientLabs,6966164019,HR|Medical,24
8614,BeaconPatient Flow,9864077087,Medical,17
8615,TidalDocketApp,4797933395,Legal,17
8616,KeystoneSkillHub,3796629759,LMS,7
8617,Fusion OnboardSync,3933041011,HR,10
8618,SableShiftApp,2207198710,HR,19
8619,VistaPlanDesk,3076827346,ERP,18
8620,Meta Stock Consulting Group,7367761906,ERP,7
8621,Vertex BenefitLabs,7959229281,HR,14
8622,LatticeMonitorBase,8942017859,MSP Platform,12
8623,PolarisChain Hub,2356678460,ERP,9
8624,IndigoFinFlow,3054052743,ERP,11
8625,Granite LawPlatform,3248502784,Legal,13
8626,BlueCarePlatform,9188933746,Medical,15
8627,Orbit OpsLogic,4052766604,ERP,17
8628,Fusion PayrollCore,5078065432,HR,14
8629,OrbitPeopleSoft,5738521202,HR,15
8630,AltaBenefit Flow,8857697055,HR,14
8631,Umbra BenefitApp,9279194463,HR,15
8632,GraniteCase Sphere,8106740030,Legal,14
8633,JuniperOnboardLogic,7447510820,HR,15
8634,Raven Remote Consulting Group,5763735294,MSP Platform,6
8635,ZephyrMonitor Suite,5496030971,MSP Platform,12
8636,Harbor PathSolutions,5582019599,LMS,11
8637,Bold Vital Talent Agency,4319638492,Medical,7
8638,ZenLedger Sphere,6532924064,ERP,8
8639,HarborPatientSystems,9089185550,Medical,19
8640,DeltaShiftSolutions,6312657883,HR,19
8641,SolidPath Labs,6715251325,LMS,19
8642,ClearPerform Base,2098072153,HR,13
8643,NovaBrief Systems,4005825747,Legal|MSP Platform,19
8644,RavenPeople Solutions,3574703935,HR,16
8645,SableTalentWorks,4128991108,HR,13
8646,VertexResource Works,8972598411,ERP,14
8647,Ember OrderDesk,9425730026,ERP,19
8648,ZephyrTalent Tech,6752660626,HR,10
8649,JuniperClause Desk,9644607076,Legal,13
8650,RavenChainTech,2729014687,ERP,14
8651,Clear EndpointSoft,4294350148,MSP Platform,12
8652,Pivot TriageApp,5153697130,Medical,16
8653,Core ResourceHub,8529314595,ERP,16
8654,VertexCounselCore,7837165288,Legal,16
8655,MosaicNode Solutions,5398768588,MSP Platform,10
8656,CoreMedCore,8088986589,Medical,18
8657,OrbitLedgerSync,5666451053,ERP,19
8658,Atlas RxSoft,6509993133,Medical,14
8659,VistaCaseDynamics,6363733813,Legal,11
8660,Anchor PeopleBase,4644791918,HR,13
8661,Nimbus Fin Outsourcing,2776750507,ERP,6
8662,Willow VitalSolutions,3723492221,Medical,13
8663,KeystoneStock Cloud,6084329785,ERP,16
8664,Falcon MatterTech,9496341387,Legal,18
8665,WillowCounsel Tech,8555578923,Legal,14
8666,PrimeOps Point,5288236787,ERP,12
8667,MosaicPeople Core,3589745552,HR,18
8668,ApexFin Point,4827237154,ERP,11
8669,Delta People Consulting Group,5055652545,HR,8
8670,Velo TalentPoint,3398515011,HR,9
8671,IronFiling Core,2014490215,Legal,13
8672,Golden PlanWorks,5907432886,ERP,9
8673,ArchForge Flow,5222461276,ERP,14
8674,Crest RemoteSystems,8286396861,MSP Platform,13
8675,BoldOpsPoint,2179047683,ERP,16
8676,PolarisPeople Platform,5096209634,HR,13
8677,Nova Pulse Consultants,5813629474,Medical,9
8678,QuartzShift Labs,8735743890,HR,16
8679,Silver BenefitSphere,3443610741,HR,15
8680,XenonTeam Solutions,4829196237,HR,12
8681,SolidFiling Logic,6633517886,Legal,14
8682,RidgeFinHub,8237177411,ERP,19
8683,Vista HealthSync,4896522023,Medical,17
8684,PolarisTriage Point,3994772559,Medical,8
8685,Pioneer UptimePoint,5388003253,MSP Platform,13
8686,WillowPatient Sync,5842995739,Medical,19
8687,UmbraUptime Systems,3993937812,MSP Platform,14
8688,HarborGrid App,6747887401,MSP Platform,17
8689,BoldMedPoint,2566206195,Medical,15
8690,MetaFin Flow,6139117548,ERP,17
8691,Nimbus BatchCore,6026777340,ERP,8
8692,Tidal TriageLogic,5655337690,Medical,10
8693,RavenBenefit Dynamics,6384242510,HR,16
8694,HaloCare Platform,4718468595,Medical,15
8695,ClearPlanPoint,7968914518,ERP,17
8696,Quartz FilingSuite,4623285218,Legal,14
8697,SableResourceSync,8648101932,ERP,10
8698,Rapid PeopleHub,3418062621,HR,15
8699,Velo QuizWorks,8519479073,LMS,15
8700,Meta Pulse Consultants,8132011389,Medical,7
8701,QuantumLaw Sphere,3294113987,Legal,10
8702,CobaltTalent App,5927617259,HR,19
8703,IronResourceSoft,9258477585,ERP,9
8704,FalconRx Cloud,4952772385,Medical,13
8705,SilverStackHub,7172666517,MSP Platform,17
8706,Nova ClauseApp,7665061392,Legal,17
8707,GoldenBenefitLabs,6412790340,HR,7
8708,BrightMatter Systems,9189470476,LMS|Legal,21
